# value_kind: latency_per_step_ms=measured(CUDA event); bytes_analytic,bytes_analytic_w_weight,achieved_bw_GBs,bw_util_pct=derived; model,cell,scope,sm_count,batch,context_len,backend,status=metadata
model,cell,scope,sm_count,batch,context_len,latency_per_step_ms,bytes_analytic,bytes_analytic_w_weight,achieved_bw_GBs,bw_util_pct,backend,status
falcon_h1,decode_attn,kernel,94,16,2048,0.6348639726638794,33554432,,52.852947158437935,2.6426473579218968,sdpa,ok
falcon_h1,decode_attn,kernel,94,16,8192,2.3856639862060547,134217728,,56.260114071406925,2.813005703570346,sdpa,ok
falcon_h1,decode_attn,kernel,94,16,32768,9.830592155456543,536870912,,54.612265823885885,2.730613291194294,sdpa,ok
falcon_h1,decode_attn,kernel,94,32,512,0.3242399990558624,16777216,,51.74320271666883,2.5871601358334417,sdpa,ok
falcon_h1,decode_attn,kernel,94,32,2048,1.1640160083770752,67108864,,57.65287033600704,2.882643516800352,sdpa,ok
falcon_h1,decode_attn,kernel,94,32,8192,4.398176193237305,268435456,,61.033356601936504,3.051667830096825,sdpa,ok
falcon_h1,decode_attn,kernel,94,32,32768,18.24287986755371,1073741824,,58.858131599590706,2.9429065799795353,sdpa,ok
falcon_h1,decode_attn,kernel,108,1,512,0.06107199937105179,524288,,8.584752511778962,0.4292376255889481,sdpa,ok
falcon_h1,decode_attn,kernel,108,1,2048,0.061216000467538834,2097152,,34.25823288001415,1.7129116440007075,sdpa,ok
falcon_h1,decode_attn,kernel,108,1,8192,0.13889600336551666,8388608,,60.394883918471464,3.019744195923573,sdpa,ok
falcon_h1,decode_attn,kernel,108,1,32768,0.49212801456451416,33554432,,68.1823245313365,3.4091162265668253,sdpa,ok
falcon_h1,decode_attn,kernel,108,4,512,0.060784000903367996,2097152,,34.501710463810525,1.7250855231905262,sdpa,ok
falcon_h1,decode_attn,kernel,108,4,2048,0.14159999787807465,8388608,,59.24158280865973,2.9620791404329867,sdpa,ok
falcon_h1,decode_attn,kernel,108,4,8192,0.4695360064506531,33554432,,71.46295819493554,3.5731479097467767,sdpa,ok
falcon_h1,decode_attn,kernel,108,4,32768,1.8551039695739746,134217728,,72.35051522790023,3.6175257613950116,sdpa,ok
falcon_h1,decode_attn,kernel,108,8,512,0.07763200253248215,4194304,,54.02802791600093,2.7014013958000462,sdpa,ok
falcon_h1,decode_attn,kernel,108,8,2048,0.2606559991836548,16777216,,64.36535530563022,3.2182677652815106,sdpa,ok
falcon_h1,decode_attn,kernel,108,8,8192,0.9038400053977966,67108864,,74.24860993009948,3.712430496504974,sdpa,ok
falcon_h1,decode_attn,kernel,108,8,32768,3.686415910720825,268435456,,72.81746349329079,3.6408731746645393,sdpa,ok
falcon_h1,decode_attn,kernel,108,16,512,0.14856000244617462,8388608,,56.466127233939105,2.823306361696955,sdpa,ok
falcon_h1,decode_attn,kernel,108,16,2048,0.5134080052375793,33554432,,65.35626959005577,3.267813479502789,sdpa,ok
falcon_h1,decode_attn,kernel,108,16,8192,1.8835200071334839,134217728,,71.25898715791452,3.562949357895726,sdpa,ok
falcon_h1,decode_attn,kernel,108,16,32768,7.776559829711914,536870912,,69.03707085860466,3.451853542930233,sdpa,ok
falcon_h1,decode_attn,kernel,108,32,512,0.2805440127849579,16777216,,59.80243824650802,2.990121912325401,sdpa,ok
falcon_h1,decode_attn,kernel,108,32,2048,1.0040639638900757,67108864,,66.83723987065333,3.3418619935326666,sdpa,ok
falcon_h1,decode_attn,kernel,108,32,8192,3.7396318912506104,268435456,,71.78125115149493,3.5890625575747466,sdpa,ok
falcon_h1,decode_attn,kernel,108,32,32768,15.51137638092041,1073741824,,69.22285925063,3.4611429625315,sdpa,ok
falcon_h1,decode_attn,layer,14,1,512,0.17883199453353882,524288,22544384,2.931734902177547,0.14658674510887737,sdpa,ok
falcon_h1,decode_attn,layer,14,1,2048,0.31300801038742065,2097152,24117248,6.699994665964886,0.33499973329824434,sdpa,ok
falcon_h1,decode_attn,layer,14,1,8192,0.8571040034294128,8388608,30408704,9.787152978443471,0.48935764892217354,sdpa,ok
falcon_h1,decode_attn,layer,14,1,32768,3.066960096359253,33554432,55574528,10.940615771242676,0.5470307885621338,sdpa,ok
falcon_h1,decode_attn,layer,14,4,512,0.3331040143966675,2097152,24117248,6.295787229698967,0.31478936148494835,sdpa,ok
falcon_h1,decode_attn,layer,14,4,2048,0.8680480122566223,8388608,30408704,9.66376039292175,0.4831880196460875,sdpa,ok
falcon_h1,decode_attn,layer,14,4,8192,3.002624034881592,33554432,55574528,11.175036105152346,0.5587518052576174,sdpa,ok
falcon_h1,decode_attn,layer,14,4,32768,11.846976280212402,134217728,156237824,11.329281398510037,0.5664640699255019,sdpa,ok
